index,month,year,PDSI,aet,def,ppt,soil,tmax,vpd,pet,gtm,mortality.begin
353,5,1987,4.8,105,0,54,116,12.1,0.54,105,GTM_77,2005
354,6,1987,4.6,105,48,30,43,20.2,1.04,154,GTM_77,2005
355,7,1987,3.7,62,101,52,30,22.5,1.08,163,GTM_77,2005
356,8,1987,4,115,16,116,25,20.6,0.86,132,GTM_77,2005
357,9,1987,2.8,26,88,23,20,18.6,0.88,114,GTM_77,2005
358,10,1987,2.5,69,17,69,17,15.3,0.72,86,GTM_77,2005
359,11,1987,2.8,4,0,97,27,5.90000000000001,0.35,4,GTM_77,2005
360,12,1987,2.5,0,0,63,27,1.5,0.24,0,GTM_77,2005
361,1,1988,2.8,0,0,79,27,-0.899999999999999,0.18,0,GTM_77,2005
362,2,1988,2.4,0,0,46,27,2.40000000000001,0.22,0,GTM_77,2005
363,3,1988,1.4,0,0,21,27,3.6,0.26,0,GTM_77,2005
364,4,1988,1.3,27,0,56,116,7.90000000000001,0.41,27,GTM_77,2005
365,5,1988,1.2,125,0,36,116,13.3,0.61,125,GTM_77,2005
366,6,1988,2.1,123,21,88,80,19.9,1,143,GTM_77,2005
367,7,1988,1.6,99,58,62,40,23,1.11,157,GTM_77,2005
368,8,1988,2.1,112,18,110,33,21.2,0.88,130,GTM_77,2005
369,9,1988,1.6,62,55,56,25,17.8,0.83,117,GTM_77,2005
370,10,1988,0.700000000000003,24,65,21,20,16.7,0.77,89,GTM_77,2005
371,11,1988,0.800000000000001,6,0,77,29,6.3,0.35,6,GTM_77,2005
372,12,1988,0.800000000000001,0,0,81,29,2.8,0.25,0,GTM_77,2005
373,1,1989,1.1,0,0,68,29,-0.299999999999997,0.14,0,GTM_77,2005
374,2,1989,1.5,0,0,77,29,0.400000000000006,0.21,0,GTM_77,2005
375,3,1989,0.800000000000001,4,0,38,46,6.90000000000001,0.36,4,GTM_77,2005
376,4,1989,-1.8,89,0,8,116,10.9,0.49,89,GTM_77,2005
377,5,1989,-3.3,97,37,7,52,14.8,0.66,134,GTM_77,2005
378,6,1989,-3.8,25,130,7,33,18.9,0.94,155,GTM_77,2005
379,7,1989,-3.4,89,68,84,25,24.3,1.15,156,GTM_77,2005
380,8,1989,-3.5,61,80,59,20,21.2,0.86,141,GTM_77,2005
381,9,1989,-3.8,38,87,37,17,20.1,0.97,125,GTM_77,2005
382,10,1989,-3.8,48,40,48,15,13.9,0.65,88,GTM_77,2005
383,11,1989,-4.5,4,16,2,13,9.8,0.48,20,GTM_77,2005
384,12,1989,-5.3,0,0,7,13,5.5,0.36,0,GTM_77,2005
385,1,1990,-5.5,0,0,49,13,1.7,0.22,0,GTM_77,2005
386,2,1990,-5.5,0,0,44,13,2.7,0.25,0,GTM_77,2005
387,3,1990,-5.4,2,0,64,19,5.2,0.27,2,GTM_77,2005
388,4,1990,-4.3,60,0,106,116,8.60000000000001,0.4,60,GTM_77,2005
389,5,1990,-3.5,113,12,52,95,12.7,0.6,125,GTM_77,2005
390,6,1990,-3.1,80,88,28,42,21.7,1.09,168,GTM_77,2005
391,7,1990,-2.3,111,39,103,29,21.9,0.99,150,GTM_77,2005
392,8,1990,-2.1,81,57,79,23,21,0.92,138,GTM_77,2005
393,9,1990,-1,102,0,111,26,19.6,0.88,102,GTM_77,2005
394,10,1990,-0.699999999999999,74,14,75,22,13.7,0.63,88,GTM_77,2005
395,11,1990,1.9,4,0,78,31,6,0.33,4,GTM_77,2005
396,12,1990,1.9,0,0,83,31,-0.899999999999999,0.19,0,GTM_77,2005
397,1,1991,1.9,0,0,54,31,-0.899999999999999,0.13,0,GTM_77,2005
398,2,1991,1,0,0,20,31,3.7,0.21,0,GTM_77,2005
399,3,1991,1.1,0,0,76,31,1.3,0.19,0,GTM_77,2005
400,4,1991,0.600000000000001,4,0,18,43,5.5,0.31,4,GTM_77,2005
401,5,1991,0,122,0,31,116,12.8,0.57,122,GTM_77,2005
402,6,1991,0.100000000000001,106,37,40,53,17.9,0.85,143,GTM_77,2005
403,7,1991,-0.699999999999999,75,70,58,33,22.1,1.01,145,GTM_77,2005
404,8,1991,0.100000000000001,86,43,82,25,21.7,0.91,129,GTM_77,2005
405,9,1991,0,69,43,68,20,18.6,0.87,112,GTM_77,2005
406,10,1991,-0.799999999999997,51,44,50,17,15.4,0.74,95,GTM_77,2005
407,11,1991,0.700000000000003,2,0,109,23,4.5,0.32,2,GTM_77,2005
408,12,1991,1.1,0,0,85,23,-0.0999999999999943,0.12,0,GTM_77,2005
409,1,1992,0.700000000000003,0,0,29,23,0.200000000000003,0.14,0,GTM_77,2005
410,2,1992,0.600000000000001,0,0,51,23,2.8,0.2,0,GTM_77,2005
411,3,1992,1.2,0,0,104,23,4.3,0.25,0,GTM_77,2005
412,4,1992,-1.2,88,0,18,116,10.7,0.51,88,GTM_77,2005
413,5,1992,0.700000000000003,115,0,110,116,13.5,0.61,115,GTM_77,2005
414,6,1992,0,97,57,24,43,18.3,0.94,154,GTM_77,2005
415,7,1992,0.900000000000002,102,45,94,30,20.6,0.94,147,GTM_77,2005
416,8,1992,1.3,105,25,104,23,20.8,0.9,131,GTM_77,2005
417,9,1992,0.600000000000001,41,81,39,19,19.5,0.95,121,GTM_77,2005
418,10,1992,-1.2,30,63,29,16,15.8,0.79,93,GTM_77,2005
419,11,1992,-1.2,0,0,53,16,2.8,0.29,0,GTM_77,2005
420,12,1992,-1.1,0,0,89,16,0.300000000000004,0.19,0,GTM_77,2005
421,1,1993,2,0,0,159,16,2.2,0.21,0,GTM_77,2005
422,2,1993,3.4,0,0,138,16,1.3,0.21,0,GTM_77,2005
423,3,1993,2.9,0,0,59,16,4.7,0.25,0,GTM_77,2005
424,4,1993,2.4,9,0,33,66,6.60000000000001,0.34,9,GTM_77,2005
425,5,1993,2.6,111,0,49,116,12.9,0.57,111,GTM_77,2005
426,6,1993,2.2,87,69,9,43,17.9,0.9,156,GTM_77,2005
427,7,1993,0.600000000000001,19,154,6,30,22.7,1.08,173,GTM_77,2005
428,8,1993,2,124,0,154,52,20,0.78,124,GTM_77,2005
429,9,1993,1.6,55,66,38,33,18.4,0.88,121,GTM_77,2005
430,10,1993,1.3,56,21,52,26,12,0.55,77,GTM_77,2005
431,11,1993,1.3,0,0,69,26,4.2,0.32,0,GTM_77,2005
432,12,1993,-0.699999999999999,0,0,28,26,3.1,0.25,0,GTM_77,2005
433,1,1994,-1.2,0,0,28,26,4.2,0.28,0,GTM_77,2005
434,2,1994,-0.899999999999999,0,0,64,26,1.40000000000001,0.23,0,GTM_77,2005
435,3,1994,-1.6,4,0,21,34,6.60000000000001,0.32,4,GTM_77,2005
436,4,1994,-0.899999999999999,42,0,89,116,7.5,0.38,42,GTM_77,2005
437,5,1994,0.5,119,0,56,116,13.6,0.58,119,GTM_77,2005
438,6,1994,-0.0999999999999979,87,78,14,43,21.5,1.09,165,GTM_77,2005
439,7,1994,-1,42,127,30,30,23.8,1.2,169,GTM_77,2005
440,8,1994,-0.899999999999999,84,53,81,23,22.9,0.98,137,GTM_77,2005
441,9,1994,0.300000000000001,82,32,82,19,18.9,0.87,114,GTM_77,2005
442,10,1994,0,64,16,65,16,12.1,0.54,80,GTM_77,2005
443,11,1994,0.700000000000003,2,0,91,21,4.8,0.29,2,GTM_77,2005
444,12,1994,0.600000000000001,0,0,66,21,4.5,0.25,0,GTM_77,2005
445,1,1995,1,0,0,71,21,3.1,0.21,0,GTM_77,2005
446,2,1995,0.600000000000001,4,0,44,41,7.7,0.36,4,GTM_77,2005
447,3,1995,2,0,0,156,41,4.7,0.26,0,GTM_77,2005
448,4,1995,2.2,10,0,66,93,6.10000000000001,0.37,10,GTM_77,2005
449,5,1995,3,102,0,79,116,9.8,0.49,102,GTM_77,2005
450,6,1995,4.2,113,30,45,64,16.6,0.8,143,GTM_77,2005
451,7,1995,3.4,78,79,54,37,21.6,0.99,157,GTM_77,2005
452,8,1995,2.8,70,62,64,27,22.7,0.92,133,GTM_77,2005
453,9,1995,2.4,65,47,62,21,18.8,0.85,112,GTM_77,2005
454,10,1995,1.1,7,86,4,18,14.5,0.71,93,GTM_77,2005
455,11,1995,-2.5,26,13,25,16,10.1,0.47,39,GTM_77,2005
456,12,1995,-3.3,2,0,25,16,6.3,0.35,2,GTM_77,2005
457,1,1996,-3.6,0,0,55,16,4,0.29,0,GTM_77,2005
458,2,1996,-3.7,0,0,47,16,5.10000000000001,0.26,0,GTM_77,2005
459,3,1996,-4,0,0,23,16,5.60000000000001,0.31,0,GTM_77,2005
460,4,1996,-4.3,52,0,28,66,9.3,0.43,52,GTM_77,2005
461,5,1996,-4.8,107,36,14,38,15.9,0.73,143,GTM_77,2005
462,6,1996,-4.4,60,92,52,27,19.8,0.95,152,GTM_77,2005
463,7,1996,-4.7,44,116,40,22,23.7,1.12,159,GTM_77,2005
464,8,1996,-4.8,55,87,54,18,22.7,0.99,142,GTM_77,2005
465,9,1996,-3.9,85,21,87,15,17,0.75,106,GTM_77,2005
466,10,1996,-2.9,81,0,102,32,12.3,0.57,81,GTM_77,2005
467,11,1996,-2.3,10,0,84,50,6.60000000000001,0.37,10,GTM_77,2005
468,12,1996,-2.1,0,0,58,50,4.60000000000001,0.28,0,GTM_77,2005
469,1,1997,-1.1,0,0,88,50,1.2,0.16,0,GTM_77,2005
470,2,1997,-0.899999999999999,0,0,61,50,1.6,0.18,0,GTM_77,2005
471,3,1997,-1.7,0,0,8,50,5.5,0.23,0,GTM_77,2005
472,4,1997,2.1,0,0,119,50,4.2,0.28,0,GTM_77,2005
473,5,1997,2.2,104,0,48,116,13.2,0.5,104,GTM_77,2005
474,6,1997,2.9,114,32,58,62,18,0.88,146,GTM_77,2005
475,7,1997,3.1,118,27,104,43,21.6,0.88,145,GTM_77,2005
476,8,1997,3.7,114,5,118,40,20.3,0.76,119,GTM_77,2005
477,9,1997,4.8,98,0,145,80,18.3,0.67,98,GTM_77,2005
478,10,1997,4.7,71,12,62,68,12.8,0.55,83,GTM_77,2005
479,11,1997,4.2,2,0,46,70,5.40000000000001,0.29,2,GTM_77,2005
480,12,1997,3.6,0,0,54,70,0.900000000000006,0.21,0,GTM_77,2005
481,1,1998,3.2,0,0,41,70,3.8,0.2,0,GTM_77,2005
482,2,1998,3.1,0,0,67,70,1.6,0.18,0,GTM_77,2005
483,3,1998,3.3,0,0,97,70,2.40000000000001,0.2,0,GTM_77,2005
484,4,1998,3,3,0,42,80,4.60000000000001,0.31,3,GTM_77,2005
485,5,1998,2.2,122,0,8,116,13.4,0.55,122,GTM_77,2005
486,6,1998,1.1,80,69,3,43,17.3,0.75,149,GTM_77,2005
487,7,1998,1.6,117,24,112,32,22.2,0.91,141,GTM_77,2005
488,8,1998,1.1,62,71,57,24,21.9,0.85,132,GTM_77,2005
489,9,1998,-1.4,38,78,35,20,20.3,0.82,115,GTM_77,2005
490,10,1998,1.3,77,0,146,82,12.4,0.48,77,GTM_77,2005
491,11,1998,1.6,22,0,80,113,8.10000000000001,0.37,22,GTM_77,2005
492,12,1998,1.3,0,0,33,113,3.90000000000001,0.25,0,GTM_77,2005
493,1,1999,1,0,0,33,113,5.5,0.26,0,GTM_77,2005
494,2,1999,-0.599999999999998,0,0,23,113,5.8,0.27,0,GTM_77,2005
495,3,1999,-1.6,3,0,14,115,6.5,0.3,3,GTM_77,2005
496,4,1999,1.4,0,0,111,115,4.10000000000001,0.26,0,GTM_77,2005
497,5,1999,2,111,0,65,116,11.6,0.5,111,GTM_77,2005
498,6,1999,2.6,110,37,44,53,17.8,0.85,147,GTM_77,2005
499,7,1999,3.6,142,0,151,55,21.8,1.03,142,GTM_77,2005
500,8,1999,5.3,122,0,180,104,20.4,0.77,122,GTM_77,2005
501,9,1999,5.2,80,24,47,69,16.8,0.69,105,GTM_77,2005
502,10,1999,3.9,35,52,4,38,14.9,0.64,86,GTM_77,2005
503,11,1999,2.2,16,25,7,28,10.3,0.41,41,GTM_77,2005
504,12,1999,0.900000000000002,0,0,17,28,4.3,0.29,0,GTM_77,2005
505,1,2000,-3.1,0,0,59,28,5.3,0.24,0,GTM_77,2005
506,2,2000,-3,0,0,56,28,5.60000000000001,0.24,0,GTM_77,2005
507,3,2000,-0.899999999999999,0,0,175,28,3.3,0.2,0,GTM_77,2005
508,4,2000,-1.8,63,0,21,116,9.60000000000001,0.36,63,GTM_77,2005
509,5,2000,-2.5,115,15,16,91,15.5,0.57,130,GTM_77,2005
510,6,2000,-3.1,64,91,15,42,19.4,0.94,155,GTM_77,2005
511,7,2000,-3.6,41,120,30,29,23.6,1.06,161,GTM_77,2005
512,8,2000,-3.1,94,41,92,23,22.7,0.93,135,GTM_77,2005
513,9,2000,-3.2,45,72,43,19,19.5,0.75,117,GTM_77,2005
514,10,2000,-2.3,77,0,102,39,12.3,0.52,77,GTM_77,2005
515,11,2000,-2.1,0,0,44,39,2,0.26,0,GTM_77,2005
516,12,2000,-2.5,0,0,36,39,3.7,0.27,0,GTM_77,2005
517,1,2001,-1.9,0,0,69,39,1.40000000000001,0.16,0,GTM_77,2005
518,2,2001,-1.4,0,0,70,39,1.7,0.18,0,GTM_77,2005
519,3,2001,-1.2,0,0,73,39,3.90000000000001,0.21,0,GTM_77,2005
520,4,2001,-1.2,33,0,52,116,7.90000000000001,0.31,33,GTM_77,2005
521,5,2001,-0.699999999999999,124,0,51,116,15,0.57,124,GTM_77,2005
522,6,2001,-0.799999999999997,89,71,16,43,20.7,0.97,159,GTM_77,2005
523,7,2001,-0.899999999999999,78,74,68,30,23,1,152,GTM_77,2005
524,8,2001,1.3,128,2,134,29,22,0.89,129,GTM_77,2005
525,9,2001,-0.899999999999999,24,95,19,23,21.2,0.92,119,GTM_77,2005
526,10,2001,-1.5,21,66,18,19,15.1,0.62,87,GTM_77,2005
527,11,2001,-1.7,30,0,59,38,8.7,0.31,30,GTM_77,2005
528,12,2001,-2.1,0,0,54,38,2.6,0.22,0,GTM_77,2005
529,1,2002,-2.7,0,0,16,38,2.5,0.17,0,GTM_77,2005
530,2,2002,-3.3,0,0,8,38,2.7,0.22,0,GTM_77,2005
531,3,2002,-3.7,0,0,30,38,3.2,0.23,0,GTM_77,2005
532,4,2002,-4.2,68,0,25,86,10.1,0.33,68,GTM_77,2005
533,5,2002,-5,64,63,1,41,13.5,0.57,126,GTM_77,2005
534,6,2002,-5.5,14,148,2,29,21.7,1.01,163,GTM_77,2005
535,7,2002,-5.7,40,117,35,23,24.1,1.12,157,GTM_77,2005
536,8,2002,-5.7,50,88,48,19,22.2,0.83,138,GTM_77,2005
537,9,2002,-3.7,104,0,143,50,18,0.71,104,GTM_77,2005
538,10,2002,-2.9,69,3,70,48,11.5,0.46,72,GTM_77,2005
539,11,2002,-2.4,4,0,53,53,6.40000000000001,0.29,4,GTM_77,2005
540,12,2002,-2.5,0,0,43,53,4,0.25,0,GTM_77,2005
541,1,2003,-2.7,2,0,19,57,7.10000000000001,0.26,2,GTM_77,2005
542,2,2003,-1.2,0,0,117,57,1.2,0.14,0,GTM_77,2005
543,3,2003,-1,0,0,69,57,3.8,0.22,0,GTM_77,2005
544,4,2003,-1.6,26,0,16,116,7.40000000000001,0.32,26,GTM_77,2005
545,5,2003,-1.6,117,0,22,116,13.7,0.53,117,GTM_77,2005
546,6,2003,-2.2,83,70,8,43,18.5,0.85,153,GTM_77,2005
547,7,2003,-2.7,51,116,40,30,25.8,1.21,167,GTM_77,2005
548,8,2003,-2,105,29,103,23,22.7,0.86,134,GTM_77,2005
549,9,2003,-1.4,89,24,89,19,18.9,0.75,112,GTM_77,2005
550,10,2003,-1.6,42,43,42,16,16.8,0.61,85,GTM_77,2005
551,11,2003,-1.2,2,0,78,21,5.2,0.26,2,GTM_77,2005
552,12,2003,-1.5,0,0,52,21,4.10000000000001,0.25,0,GTM_77,2005
553,1,2004,-1.2,0,0,53,21,1,0.08,0,GTM_77,2005
554,2,2004,0.600000000000001,0,0,85,21,-0.299999999999997,0.15,0,GTM_77,2005
555,3,2004,-1,8,0,12,48,7.60000000000001,0.21,8,GTM_77,2005
556,4,2004,1.3,21,0,118,116,7.10000000000001,0.35,21,GTM_77,2005
557,5,2004,-0.599999999999998,128,0,4,116,14.7,0.56,128,GTM_77,2005
558,6,2004,-1.3,88,63,16,43,18.8,0.88,152,GTM_77,2005
559,7,2004,-1.8,51,100,40,30,22.2,0.99,151,GTM_77,2005
560,8,2004,-2.6,28,107,23,23,20.6,0.82,136,GTM_77,2005
561,9,2004,-1.1,107,0,134,43,17.9,0.74,107,GTM_77,2005
562,10,2004,-0.899999999999999,59,17,54,36,12.5,0.51,76,GTM_77,2005
563,11,2004,1.6,3,0,89,43,5,0.28,3,GTM_77,2005
564,12,2004,1.6,0,0,69,43,3.6,0.24,0,GTM_77,2005
565,1,2005,2.8,0,0,124,43,3,0.1,0,GTM_77,2005
566,2,2005,3.6,0,0,111,43,3.3,0.19,0,GTM_77,2005
567,3,2005,3.1,0,0,56,43,2.8,0.18,0,GTM_77,2005
568,4,2005,3.1,16,0,65,116,7.3,0.32,16,GTM_77,2005
569,5,2005,2.6,115,0,24,116,13.4,0.52,115,GTM_77,2005
570,6,2005,2.2,103,44,26,43,18.1,0.8,147,GTM_77,2005
571,7,2005,1.3,54,110,43,30,24,1.1,164,GTM_77,2005
572,8,2005,1.4,88,41,85,23,21,0.81,128,GTM_77,2005
573,9,2005,1.8,96,14,98,20,19.4,0.77,110,GTM_77,2005
574,10,2005,1.9,79,0,83,20,13.6,0.54,79,GTM_77,2005
575,11,2005,0.800000000000001,16,11,15,18,8.90000000000001,0.39,27,GTM_77,2005
576,12,2005,-1.8,0,0,33,18,4.3,0.26,0,GTM_77,2005
577,1,2006,-2.3,0,0,39,18,5.2,0.23,0,GTM_77,2005
578,2,2006,-3,0,0,9,18,3.90000000000001,0.24,0,GTM_77,2005
579,3,2006,-2.8,0,0,93,18,2.7,0.16,0,GTM_77,2005
580,4,2006,-3.4,64,0,24,106,9.60000000000001,0.34,64,GTM_77,2005
581,5,2006,-4.1,93,33,8,56,15,0.57,127,GTM_77,2005
582,6,2006,-4.4,42,119,22,35,21.4,0.99,161,GTM_77,2005
583,7,2006,-3.6,103,46,99,26,23.5,1.05,148,GTM_77,2005
584,8,2006,-2.8,100,24,100,21,20.9,0.83,124,GTM_77,2005
585,9,2006,-2.2,79,26,80,17,16,0.7,105,GTM_77,2005
586,10,2006,-0.899999999999999,72,0,132,71,11.6,0.48,72,GTM_77,2005
587,11,2006,-1.1,17,0,29,71,8.3,0.35,17,GTM_77,2005
588,12,2006,-1.1,0,0,65,71,2.40000000000001,0.22,0,GTM_77,2005
589,1,2007,-1,0,0,47,71,-0.699999999999996,0.14,0,GTM_77,2005
590,2,2007,-1,0,0,48,71,3.2,0.22,0,GTM_77,2005
591,3,2007,-1.3,3,0,40,80,6.3,0.23,3,GTM_77,2005
592,4,2007,-1,22,0,62,116,7.40000000000001,0.34,22,GTM_77,2005
593,5,2007,1.3,116,0,73,116,14,0.57,116,GTM_77,2005
594,6,2007,1.5,89,67,14,43,20.2,0.98,156,GTM_77,2005
595,7,2007,1.3,88,65,79,30,24,1.13,153,GTM_77,2005
596,8,2007,1.3,89,43,87,23,23.3,0.89,132,GTM_77,2005
597,9,2007,1.5,85,26,85,19,19.4,0.75,111,GTM_77,2005
598,10,2007,0.800000000000001,30,56,29,16,14.6,0.58,86,GTM_77,2005
599,11,2007,-1.4,26,3,27,16,9.7,0.37,29,GTM_77,2005
600,12,2007,0.900000000000002,0,0,177,16,1.1,0.17,0,GTM_77,2005
601,1,2008,2.4,0,0,136,16,0.200000000000003,0.13,0,GTM_77,2005
602,2,2008,3.2,0,0,109,16,1.90000000000001,0.18,0,GTM_77,2005
603,3,2008,2.3,0,0,33,16,3.6,0.21,0,GTM_77,2005
604,4,2008,1.8,8,0,27,55,7,0.32,8,GTM_77,2005
605,5,2008,1.7,114,0,34,116,12.1,0.49,114,GTM_77,2005
606,6,2008,1.3,100,52,20,43,19.5,0.86,153,GTM_77,2005
607,7,2008,1.1,81,72,72,30,23.4,1.12,153,GTM_77,2005
608,8,2008,0.700000000000003,65,70,62,23,21.7,0.87,135,GTM_77,2005
609,9,2008,-1.3,46,65,44,19,19,0.8,111,GTM_77,2005
610,10,2008,-1.6,36,49,35,16,14.3,0.59,85,GTM_77,2005
611,11,2008,-2,28,0,50,26,9,0.37,28,GTM_77,2005
612,12,2008,-1.2,0,0,141,26,3.1,0.2,0,GTM_77,2005
613,1,2009,-1.4,0,0,27,26,3.5,0.18,0,GTM_77,2005
614,2,2009,-1.5,0,0,42,26,4.8,0.23,0,GTM_77,2005
615,3,2009,-1.8,0,0,33,26,5.10000000000001,0.21,0,GTM_77,2005
616,4,2009,-1.5,10,0,50,59,6.60000000000001,0.3,10,GTM_77,2005
617,5,2009,-0.599999999999998,116,0,71,116,14.5,0.56,116,GTM_77,2005
618,6,2009,1.7,102,36,42,54,17.3,0.77,139,GTM_77,2005
619,7,2009,0.800000000000001,54,101,36,34,23.3,0.96,155,GTM_77,2005
620,8,2009,-1.6,34,109,27,25,22.4,0.85,143,GTM_77,2005
621,9,2009,-1.8,53,56,50,20,19.3,0.84,109,GTM_77,2005
622,10,2009,-1.8,46,32,45,17,11.1,0.5,78,GTM_77,2005
623,11,2009,-2.5,23,1,24,17,9.2,0.36,24,GTM_77,2005
624,12,2009,-2.5,0,0,99,17,-0.5,0.16,0,GTM_77,2005
625,1,2010,-1.6,0,0,95,17,1.3,0.13,0,GTM_77,2005
626,2,2010,-1,0,0,79,17,-0.799999999999997,0.13,0,GTM_77,2005
627,3,2010,-0.599999999999998,0,0,82,17,3.3,0.2,0,GTM_77,2005
628,4,2010,1.1,16,0,48,89,7.10000000000001,0.28,16,GTM_77,2005
629,5,2010,-0.5,122,0,9,116,12.4,0.55,122,GTM_77,2005
630,6,2010,-1.1,94,61,14,43,20.6,0.87,155,GTM_77,2005
631,7,2010,-0.899999999999999,92,58,83,30,23.4,0.99,150,GTM_77,2005
632,8,2010,-0.699999999999999,85,44,82,23,22.2,0.8,129,GTM_77,2005
633,9,2010,-0.899999999999999,61,59,60,19,21.8,0.87,120,GTM_77,2005
634,10,2010,-0.799999999999997,65,19,66,16,15.1,0.58,84,GTM_77,2005
635,11,2010,-1.3,4,0,23,16,7.10000000000001,0.37,4,GTM_77,2005
636,12,2010,-1.2,3,0,107,29,6.5,0.27,3,GTM_77,2005
637,1,2011,-1.5,0,0,21,29,1.90000000000001,0.23,0,GTM_77,2005
638,2,2011,-1.6,0,0,41,29,1.40000000000001,0.26,0,GTM_77,2005
639,3,2011,-2,2,0,31,34,6.40000000000001,0.25,2,GTM_77,2005
640,4,2011,-1.8,16,0,49,79,7.60000000000001,0.26,16,GTM_77,2005
641,5,2011,-1.5,113,0,35,116,11.6,0.5,113,GTM_77,2005
642,6,2011,-1.5,100,60,21,43,20.7,0.89,160,GTM_77,2005
643,7,2011,1.1,140,12,142,37,23.8,0.94,152,GTM_77,2005
644,8,2011,0.600000000000001,72,72,64,27,24.4,1.04,144,GTM_77,2005
645,9,2011,0.800000000000001,82,27,80,21,19.5,0.81,109,GTM_77,2005
646,10,2011,1,79,3,82,21,14.2,0.57,82,GTM_77,2005
647,11,2011,0.700000000000003,8,0,46,26,7.2,0.33,8,GTM_77,2005
648,12,2011,0.600000000000001,0,0,93,26,1.40000000000001,0.21,0,GTM_77,2005
649,1,2012,-0.199999999999999,0,0,30,26,6,0.24,0,GTM_77,2005
650,2,2012,-0.0999999999999979,0,0,49,26,3,0.21,0,GTM_77,2005
651,3,2012,-1.2,4,0,19,35,7.8,0.3,4,GTM_77,2005
652,4,2012,-1.8,69,0,38,116,10.5,0.31,69,GTM_77,2005
653,5,2012,-2.6,98,34,8,57,15.6,0.58,132,GTM_77,2005
654,6,2012,-3.3,33,136,12,35,23,1.07,169,GTM_77,2005
655,7,2012,-2.7,102,46,97,26,23.8,1.04,148,GTM_77,2005
656,8,2012,-3.2,38,96,35,21,23.2,0.89,134,GTM_77,2005
657,9,2012,-3.4,37,75,36,17,19.7,0.85,113,GTM_77,2005
658,10,2012,-4,18,73,16,15,15.4,0.64,91,GTM_77,2005
659,11,2012,-4.6,16,14,15,13,10.3,0.36,30,GTM_77,2005
660,12,2012,-4.5,0,0,94,13,3.40000000000001,0.2,0,GTM_77,2005
661,1,2013,-4.2,0,0,52,13,-0.5,0.1,0,GTM_77,2005
662,2,2013,-3.9,0,0,47,13,1,0.17,0,GTM_77,2005
663,3,2013,-4.2,0,0,25,13,4.90000000000001,0.2,0,GTM_77,2005
664,4,2013,-3.5,5,0,55,27,6.3,0.31,5,GTM_77,2005
665,5,2013,-3.2,118,0,28,116,13.5,0.53,118,GTM_77,2005
666,6,2013,-3.6,78,82,1,43,21.8,0.93,160,GTM_77,2005
667,7,2013,-2.2,139,11,141,38,22.9,0.97,149,GTM_77,2005
668,8,2013,-1.3,105,16,104,32,21.5,0.73,121,GTM_77,2005
669,9,2013,3.8,102,0,191,111,19,0.71,102,GTM_77,2005
670,10,2013,3.8,70,11,56,94,11.8,0.53,81,GTM_77,2005
671,11,2013,4.5,5,0,96,109,6.5,0.29,5,GTM_77,2005
672,12,2013,4.5,0,0,77,109,0.300000000000004,0.15,0,GTM_77,2005
673,1,2014,4.1,0,0,45,109,2.90000000000001,0.19,0,GTM_77,2005
674,2,2014,3.7,0,0,55,109,4.2,0.22,0,GTM_77,2005
675,3,2014,2.8,0,0,36,109,5.3,0.24,0,GTM_77,2005
676,4,2014,2.6,16,0,49,116,7.5,0.3,16,GTM_77,2005
677,5,2014,2.6,113,0,46,116,13,0.49,113,GTM_77,2005
678,6,2014,2.1,84,75,8,43,20.2,0.87,159,GTM_77,2005
679,7,2014,2.7,128,19,125,34,22.9,0.96,147,GTM_77,2005
680,8,2014,2.4,75,51,69,25,20.3,0.68,125,GTM_77,2005
681,9,2014,3.2,105,0,122,36,19.9,0.77,105,GTM_77,2005
682,10,2014,2.7,48,34,40,27,15.5,0.58,82,GTM_77,2005
683,11,2014,2,5,0,34,27,7.5,0.38,5,GTM_77,2005
684,12,2014,2.3,0,0,132,27,4.40000000000001,0.21,0,GTM_77,2005
685,1,2015,2.8,0,0,88,27,4.10000000000001,0.19,0,GTM_77,2005
686,2,2015,2.6,0,0,58,27,5.8,0.24,0,GTM_77,2005
687,3,2015,1.6,4,0,25,45,7.3,0.23,4,GTM_77,2005
688,4,2015,2.6,21,0,113,116,7.7,0.29,21,GTM_77,2005
689,5,2015,3.7,99,0,95,116,10.3,0.45,99,GTM_77,2005
690,6,2015,5.5,117,26,67,72,20.5,0.9,143,GTM_77,2005
691,7,2015,6.4,133,6,135,67,21.4,0.83,139,GTM_77,2005
692,8,2015,6.2,103,28,85,45,22.7,0.82,131,GTM_77,2005
693,9,2015,5.6,76,36,64,31,21.3,0.81,111,GTM_77,2005
694,10,2015,5.9,79,0,119,65,15.3,0.54,79,GTM_77,2005
695,11,2015,6.3,6,0,101,79,6.8,0.34,6,GTM_77,2005
696,12,2015,6.4,0,0,94,79,3.5,0.24,0,GTM_77,2005
697,1,2016,6.1,0,0,71,79,2.5,0.2,0,GTM_77,2005
698,2,2016,4.9,0,0,42,79,5.60000000000001,0.28,0,GTM_77,2005
699,3,2016,3.8,0,0,52,79,6.2,0.36,0,GTM_77,2005
700,4,2016,3.4,21,0,98,116,7.2,0.34,21,GTM_77,2005
701,5,2016,3.4,112,0,39,116,12.2,0.54,112,GTM_77,2005
702,6,2016,2.9,90,71,12,43,22,1.28,161,GTM_77,2005
703,7,2016,2.2,73,96,63,30,24.3,1.24,169,GTM_77,2005
704,8,2016,2.9,63,65,60,23,21.1,0.67,129,GTM_77,2005
705,9,2016,2.5,56,61,55,19,19.8,0.89,117,GTM_77,2005
